nChildren,energyChildrenThreshold,toEnemies,toFriends,genomeThreshold,t,age,causeOfDeath 
9.901133639082326,6.070609547252875,-2.17409050041688,0.2790706565829031,0.401317495313067,259,35,accident
7.893415432130127,5.4915018411823215,-2.3344897837547234,-0.8700260025133173,0.7326541919648978,260,32,energy
7.0069506038958345,7.258919872577735,-3.24263130665358,-1.1053303305341124,0.5823900881015039,260,21,accident
9.68094848855953,5.40485725742545,-3.472792274896059,0.248295065962588,0.7152209716443014,260,55,energy
10.232557144279983,6.279444607310123,-2.8795594781785523,-0.9219689654907954,0.815773343264349,261,10,accident
11.08836808686627,5.253554032697761,-2.527102697947656,0.24633487313613633,0.5864113978542063,261,73,accident
9.551526631084997,8.4605161984977,-2.1520497131465004,-0.6558719369572397,0.4107680788504873,262,16,accident
6.815287487785905,7.564148872854679,-2.8212030702654363,-1.1568247738162554,0.6344218514069726,262,13,breed
8.754590608940234,6.009409739545279,-2.7215871842645862,0.8915761363481871,0.9133595274592129,262,22,accident
8.567606717390682,8.392693770479308,-2.2251975252172063,-0.7231156893380293,0.4937482389681349,262,16,accident
6.33388739264665,7.308376216970839,-3.215703240500832,-1.0814914318826854,0.5294084215918852,262,13,breed
7.387058805428831,6.912508684686959,-2.0112553192019123,-0.4480176856030935,0.7193782399825579,263,28,accident
9.825055998590951,5.824922161636883,-3.0978735479091135,0.289914159099677,0.698318107163173,265,72,energy
7.35229812371783,7.337850310232492,-2.981048614366684,-1.127229261121796,0.6535650392222954,265,16,accident
8.091556683058739,6.837903743438159,-2.7775731792107217,-0.3926962700908212,0.6703617569288642,265,20,energy
9.170364319331462,6.699935025610593,-3.246277356738278,-0.06760703960349179,0.5980316516781334,266,108,energy
9.035794643621482,7.959781739520793,-2.9876213223170582,-0.04191120679297189,0.38911813493900765,266,117,energy
8.837389972074195,7.171354190819954,-2.947444936973436,-0.3686283525223448,0.695864110466476,267,50,breed
10.280980451748235,6.987816870098961,-2.2232910840424793,0.4717737285708594,0.47471878716779403,267,43,breed
8.729218518527464,6.948388787103662,-2.372288799721304,0.5012021415360146,0.38821457050793867,267,64,energy
10.1676928612868,8.621812510661044,-3.253207508746071,-0.38001971111947297,0.6179184270638183,268,70,accident
8.984644934796592,8.04378951441409,-3.5377109326343477,-1.126652431595517,0.34289091863984655,268,62,accident
9.765971766848887,8.090857512251219,-3.846028024848847,-0.3468462018860796,0.21073188793166658,268,50,accident
10.257775427418578,6.0605224113141185,-3.6034964138709427,-0.5754601046117527,0.7535445568595103,268,9,breed
7.790421828016663,6.688688301702885,-3.537204642389426,-1.271122626727562,0.6259966549830406,269,18,accident
8.965149574628821,6.329617010416258,-3.2663053969755937,-0.894339572814792,0.5894183640217029,269,19,accident
10.424500211257527,6.033540166870858,-3.4408638518287264,-0.8965181068008135,0.6053882069209632,269,10,energy
7.304725262193396,7.322859038114679,-3.202298301262874,-1.1539354329038372,0.5992985651745696,270,24,accident
11.040564450587748,5.430737954411494,-2.8598116525606017,0.3958090527230209,0.619669216885795,270,68,energy
7.736061993041162,8.267607765678756,-3.712205192266287,-0.9810276435589178,0.2298551195635002,271,49,accident
10.39263621881074,6.4437816772538135,-3.5904317366634,-0.62679262008563,0.6050660512224288,272,13,accident
7.508080937310222,7.968721840237612,-2.6068697106019934,-1.1216861780972143,0.5630629331800511,272,17,breed
8.402116216381184,8.284334944576296,-2.8517839364016284,-0.13581523386888783,0.6391219380518892,272,29,accident
9.586789800113413,8.258262260961356,-3.366895865542896,-0.7247003272204275,0.4293385134231099,274,75,energy
9.781944024874855,7.540450146384427,-1.9289341193991758,0.5465085971602894,0.448918716905256,274,7,accident
9.690478572857199,5.744802881058244,-3.5800417526154558,-1.0783708741796996,0.6239125759079087,274,45,accident
8.307047091692825,7.128407698110698,-2.597208560973211,-0.18839524865012214,0.5344676849041774,275,85,breed
8.817409613955393,7.215557934956573,-2.96567730052859,-0.24701202147787082,0.7664189079186501,276,9,accident
10.944709506048946,6.112689071224012,-3.5820559855177407,-0.5777332977111831,0.8058336758503316,276,8,accident
9.700218590685923,6.043021898614669,-2.3257542676161544,0.4974464677932411,0.46687456720925014,276,52,breed
8.415608877748706,6.460649973832665,-2.676786613400722,-0.15219270615946323,0.6774988358864954,277,39,accident
9.737790862814007,5.891339986059226,-2.707176179934673,0.23902462174100636,0.3698058461994104,277,25,accident
6.182307218550385,7.2490543166505566,-2.595211290744504,-1.3584808804486248,0.7237082266205315,278,16,accident
6.4196810407990785,7.768780844602737,-3.343317928619643,-0.834824055322851,0.5751321491464962,279,17,energy
6.959296838636468,8.128768291690537,-2.6234607688543443,-1.3589281152754196,0.679890670190439,279,17,accident
8.178551689451517,9.945945183157493,-2.2431555352264225,-0.3821061373376038,0.6137934866287432,279,54,energy
9.374643567287281,6.170013422766257,-2.6753506790398336,-0.09651271190536237,0.5487985517267964,279,27,accident
8.950116180998148,6.429701871316859,-3.210442663545251,-0.33669201050389574,0.5996269105254926,280,46,accident
10.328407762108835,5.797173057261822,-3.497372693109196,-0.6978684485617421,0.7692882113944945,280,32,accident
8.724731667641578,6.507077900856905,-2.5932034539899482,-0.08347867253376062,0.49845546847256683,281,6,accident
7.230240239057386,7.94283923255173,-3.0645794191080107,-1.1069197035872624,0.715215882753147,281,26,accident
9.766016359906576,5.4207939873737905,-3.759288251832059,-0.8283052319327568,0.844741568677094,282,14,energy
8.956750447889064,7.830081724911191,-2.7199974715513315,-0.22290152721866452,0.6599377697839949,282,15,energy
9.227964165316768,8.8481598317349,-3.270577965858214,-0.5029897904328324,0.6982469712599413,282,42,breed
9.612106471157217,8.027077022151577,-3.5102358252059647,0.27387292847257694,0.33242597920353834,283,118,breed
9.424090036334226,8.62373747893785,-2.512166127701032,-0.37906721289576195,0.4583477420728088,284,57,accident
9.332855108470678,6.191290166936752,-2.463744935630857,0.6025303928118149,0.5578667378850273,284,8,energy
8.088089740253364,7.369369122667365,-3.1036949689810194,-0.19082470152508835,0.7777052723107861,284,99,breed
8.32514954829367,6.935654139013037,-2.9251166808067466,0.2719831697456083,0.8202018823882118,284,55,accident
8.617360894181289,8.939695445480625,-2.413235515255,-0.5299264663552079,0.5272028885253109,285,36,accident
8.4846137037924,10.068283998288337,-2.105965977834544,-0.3212732043331856,0.6199435783329827,285,51,energy
7.811487336840291,6.8455206061697,-2.4772875444190614,0.03348784310104058,0.5972118520387427,286,96,accident
7.438879214994557,7.8394792397988535,-2.7807202987106576,-0.8066176727699608,0.6899391388984838,286,101,accident
10.760737182123087,6.840390502556678,-2.360320892254123,0.31641743426870494,0.6416356143408641,287,85,accident
9.658806668208316,8.806169323832489,-3.4346712491009788,-0.6403576976397773,0.5288829197482401,288,88,breed
8.666216681124489,8.263909022776474,-2.7250446670977877,-0.6204582552240621,0.37288749539151467,289,43,accident
9.563012312203677,8.717014125051463,-3.1387280509459967,-0.6294984370832726,0.6137695520857349,289,1,accident
9.961240970310241,5.39600145201384,-2.235535536149222,0.3162260157123815,0.5097073611705698,289,13,energy
6.892365868860063,6.809368965592615,-3.3869062947140134,-0.7117021782924167,0.5198158679649691,290,39,breed
9.91306367580281,7.492128876054448,-1.9416883522804511,0.6609528248856584,0.44409392644764345,291,24,breed
9.978509327859356,8.242014686271608,-3.6188243386874497,-0.4303155421614191,0.5581468820023638,291,3,accident
9.561965507097737,6.714525781872618,-3.87497310897591,0.2587395523082705,0.8578589951667721,292,90,breed
7.525302047447347,10.470259454709993,-2.3871741453093875,-0.04725764604955307,0.5328894228170346,292,58,accident
6.995935296445887,7.51474168494836,-3.0116267083015082,-1.0126375156401042,0.6857225233702156,292,63,breed
8.628316858351486,9.4258978360289,-2.7927198109024705,-0.14373095879774178,0.6129183903196518,292,50,breed
10.045733132641388,6.585577844154415,-2.631405262705095,-0.14202842746628752,0.48849613114846524,293,41,accident
7.527369184387523,9.194487334258806,-2.61784896234762,-0.046788575533275534,0.6122761446737242,293,35,accident
10.077992687224969,6.265951707033368,-2.927713351912588,-0.48392126777779954,0.776257335029167,295,44,breed
6.722929733228168,7.359880183564447,-2.8718412826904007,-0.866370197513116,0.6780073048680029,295,56,accident
9.93056694760378,5.18438390390771,-3.1017315765890614,-0.6734563739365464,0.6929633653302778,296,48,accident
10.192725932030257,6.019125944989529,-2.3791536311878225,0.6830785725006212,0.5637401593583261,297,21,murder
10.070693496699644,8.718960584516006,-3.6979746111979734,0.1279046618479498,0.31174014006687256,299,16,accident
8.32160673208945,6.803271879985358,-3.2489700085938993,-0.26776390163594943,0.6898724160215417,300,16,breed
9.61779982528774,7.553649795825136,-2.2115989419902373,0.4566448878170424,0.40293386580848234,300,33,accident
7.655970978116169,6.54105812605604,-2.461502825320547,-0.2527876426551763,0.6929856354151569,300,55,breed
7.433071541001848,9.540223364984476,-2.6849555416254534,-0.6061467480598033,0.5738142185575924,301,43,accident
9.919078298629598,7.953417853080229,-1.9909256369026926,-0.3598202696869608,0.4304555947169914,301,83,accident
6.252992233303069,7.359011014472834,-3.2409599515737235,-0.8092197009279669,0.4695572973736307,302,40,accident
8.812796631274061,7.269643303110981,-2.5349534515635987,-0.17837000455798568,0.5454400215235894,303,28,breed
9.181549073589393,6.873946558814826,-2.876607883348056,-0.5460983155349419,0.6411257043892885,303,36,accident
7.967516443701258,6.466033064228461,-3.3822422965035304,-1.1631327467582486,0.5931438244704526,303,52,breed
10.10066871387207,6.095490411158021,-3.8527871287128,0.412843847477224,0.8088322289154971,304,12,accident
8.642092129198822,7.6432175983654815,-3.189813635779456,-0.0037156848606851867,0.7593593553287193,306,22,accident
9.381016629375432,7.065627794130416,-2.8231840270885895,-0.47172505519099506,0.478673174833685,310,7,accident
9.91286950034195,8.99262079063333,-3.5937479302637887,-0.8695080563354605,0.47924352227644096,310,22,breed
8.745735858932253,9.877291081749195,-2.2059960851066167,-0.36382423888971127,0.6373467829193572,311,86,accident
8.830563374395885,9.46037061389225,-2.636260292024857,0.10979575528635932,0.6200001216059028,311,19,accident
8.243069677147503,7.41706983558637,-2.47960607557608,-0.1944130130827828,0.5533803165312393,311,8,accident
10.851012016331094,6.602136217851155,-3.51856918657237,-0.726988619291165,0.8224668905821684,312,44,accident
6.398890468533628,7.929623434362005,-2.861822779109863,-1.0261724759203505,0.7797514817321953,312,20,accident
9.272731636243215,9.557192546728027,-3.7900593267476133,-0.7172098072018036,0.519546335749664,312,2,accident
7.804440757983903,6.2993940084678135,-3.6530276399087906,-1.140117020262132,0.6404955296258512,316,13,energy
10.236017109860882,7.569145426389805,-2.0310480543048572,0.6829400805444585,0.536069986891788,316,25,accident
8.669962997078287,7.8754262180190455,-3.0870077899964183,-0.6355920531814037,0.655020984704307,317,77,accident
10.024284359335198,6.4924802280750376,-2.9186131645045394,-0.6802776837213003,0.7715120556271202,318,23,energy
8.542895207393556,6.979790399265034,-3.357797641240941,-1.4000202844860778,0.5758188139270156,319,16,accident
10.3070449620349,8.042707505129666,-2.1937963568994734,0.6646998269127389,0.40247341847774437,320,29,accident
9.770479088010319,8.985910934237442,-3.7114207789199107,-0.6141494458328265,0.43056283093667824,320,10,accident
7.707025132593801,8.35882048339884,-2.4219543068431326,-0.9073009536238867,0.6424061491319966,321,49,accident
7.925291202324,7.105684852870885,-2.414123923524051,-0.5216847595983283,0.6278798472620775,322,22,accident
9.16233336262033,8.23827042327162,-3.5387386748319836,0.08463820950874501,0.24314447970070957,323,40,breed
10.066967125812525,6.204682284260205,-2.8903683267129505,-0.6957133991690911,0.5596586475508744,323,106,breed
9.712222683151756,7.014279436093922,-2.024111848033033,0.7266599632084816,0.359150406052789,324,33,accident
10.439052020398421,5.772305512049151,-2.663394607022738,-0.5096181242496276,0.6471445234494438,325,2,accident
8.341805221620607,7.633018401590711,-2.733857655443125,-0.02676447245919089,0.4646366860350915,325,82,accident
6.452311845241771,7.987417267196325,-3.4266430821834506,-0.8105035353165633,0.5571457999522774,327,65,accident
7.7741749930481285,6.564411532221218,-3.294793284028496,0.02409818769775196,0.6702074011163764,327,27,energy
8.880717804815998,7.244126641820987,-3.111796655487806,-0.5611549501792683,0.7320838927447179,329,29,energy
8.873289165194144,6.747585221190468,-2.806979028380739,0.20108866981186946,0.8249090074936616,329,100,breed
7.431779413977653,8.087386173017741,-2.719417611865945,-0.9974759697423443,0.7002989350814084,330,68,accident
7.234039426507268,6.754115887720502,-2.507468555066707,0.008708168752697976,0.5941746633013736,330,30,accident
10.431035953933458,6.726028176278753,-3.9897708156358362,0.24963081513444862,0.803697631116503,331,120,accident
7.512008707215645,8.703900941856173,-2.9431578341613673,-0.898613455469325,0.5459258584238421,331,118,breed
8.589984305487253,6.176061944428074,-3.319874903559863,-0.38610552792532804,0.6551754899385228,331,31,breed
8.758656632246147,8.453151264437349,-3.481682128876451,0.04802140577666414,0.17930062488914045,334,11,accident
8.759511587102173,7.831143403194332,-3.4031721857513895,0.08124360047590873,0.2055093153198953,334,11,accident
7.126832672224102,6.5317568145148925,-3.403954775632867,-0.4134080280041603,0.4401532522495261,335,45,accident
8.728784720287292,9.246737419189524,-2.84320738201466,-0.1887683519587453,0.6332191597905366,337,45,breed
9.89431265976249,8.45739751489531,-3.4928579353088183,0.2052238406355964,0.42474244892375534,337,54,breed
7.931798483012655,6.220870099693339,-3.2896968865594167,-0.5860437527127611,0.7520820566808055,337,6,accident
8.361782807195638,9.736642606375206,-2.7085201296637913,-0.04049812088736626,0.5429034280427261,339,2,accident
8.089282463405771,8.130867353976726,-3.194404904671882,-0.8126782770683967,0.4767276732047139,339,8,accident
8.632367438322756,6.828379875799546,-3.2373244003112878,-0.8731208267794832,0.6652925210775782,339,36,accident
9.43614603321464,8.135772649541249,-3.4677462354832045,0.3248207694808287,0.3255787890979529,340,3,accident
9.420971307462864,8.388482945505446,-3.1628051694845754,-0.7000881239920274,0.5986235816093519,341,59,breed
7.292286641621682,6.6044459904668695,-3.4694662987644334,-0.4633112842464602,0.5397633118225456,342,52,breed
9.812126529766703,8.309482442048333,-3.123804097247589,-0.7209649606806181,0.6038646510484289,343,2,accident
6.584268429677307,7.817410577999637,-2.7507304505283776,-0.8014379727271379,0.5900251700980591,343,51,breed
8.08376046956295,6.719333819934786,-2.69611306877301,-0.08894092810326137,0.7929005560902199,343,105,accident
8.904776744439335,9.584614390346285,-2.748760036030434,-0.29807544902581595,0.6599391564749003,343,51,breed
10.191820569778407,9.297369538230171,-3.8794578714183654,-0.8877387366904426,0.46442124312478555,343,33,accident
9.377753979667148,8.4126853340081,-3.4318541733923107,0.06294020298660952,0.14949484270285296,344,21,breed
6.277807555146644,7.180731668125963,-3.357249503508348,-0.9161752680570148,0.5879874693046659,344,54,breed
9.381180510135898,9.090525352742366,-3.2114755268921327,-0.2562036568682293,0.726636672285013,345,63,accident
7.4642431197811,9.63229557547653,-2.342770492259225,-0.181049821285022,0.6234566696084618,346,112,energy
8.680051273218247,7.0315423332164375,-2.660625530657038,-0.16907111923366225,0.6108464100383189,346,43,breed
6.97323574831732,8.037262036091807,-3.0070827765618473,-1.1295183022267343,0.5073086004853906,347,16,energy
9.555480504131115,6.931342186123103,-3.015024644406677,0.2977556652243072,0.8877509185569822,348,19,accident
7.730355727936995,6.933008781883157,-3.649168053720769,-0.44600678039361163,0.613538817823749,349,7,murder
7.222818696509951,6.991934936066299,-3.455373680629286,-0.6882325257531217,0.5399519431349276,349,7,murder
6.226542461694903,7.697119385939191,-3.403045685430938,-1.0639723626377613,0.5031448117146654,349,5,murder
8.644718208788536,7.392183925825596,-3.001300885156379,0.002764547637592596,0.8168131062904591,351,67,accident
6.817423269872117,7.193362008703068,-3.127429354401809,-0.8526947902354118,0.5060184435280806,350,6,murder
10.098985413435623,6.08352656793621,-2.912950054775254,-0.5040895502330516,0.690034123828432,352,57,breed
8.608955779137734,8.849367759825746,-3.3024893173523955,-0.27817095081098797,0.7326842279003023,353,71,accident
10.27276926426763,5.824909032498767,-2.624656981705943,-0.4378480091113057,0.48368841805959756,353,30,breed
6.060578495945277,7.327910275061597,-2.929936845570226,-1.130402413335181,0.6768234698709354,354,115,breed
8.35861303657449,5.634634189602988,-3.56114677780156,-0.18568957777459305,0.6338312398757734,355,24,breed
6.88380812450579,7.566396379853854,-3.4463025769294466,-1.024594451209961,0.6466816165200288,354,10,murder
8.900346471043145,8.273426469104283,-3.2390996100255056,0.18457032648734728,0.11055196892261376,355,11,breed
10.054647783553362,8.523981007993756,-3.0318390148769496,-0.5689086210392675,0.5035422226393905,355,14,accident
8.321614163741003,7.112482427544671,-2.7129672982256428,-0.08388601624020797,0.6646989565795683,355,9,accident
6.505031439913953,7.949747821570425,-3.2043056585459806,-0.8673404680712684,0.7427628353547511,356,64,accident
7.944250262138915,8.04531069041132,-2.5013169731507956,-1.11268671515539,0.6617086402723258,357,85,breed
10.147783746520874,6.5950439220065045,-3.111857853637514,-0.3612094489799418,0.8101380420117871,357,62,breed
10.231423811256754,7.351266674993825,-3.8146508802365497,0.17698295065617753,0.9103985291791856,359,67,accident
7.2082237075477975,6.980922083434997,-3.356312997878967,-0.31070684161428064,0.5008630406562543,360,18,accident
9.972905862222486,5.689236665234742,-2.938707876735694,-0.37499883835623216,0.768423233509266,360,8,accident
10.160849571216737,8.031646787172985,-3.226566992285354,-0.0584256959702496,0.3957679063757484,361,24,accident
8.675564765544042,7.343060613510218,-2.8357658954269196,0.19901362901172082,0.7642682845927155,361,32,energy
8.935693750256867,7.846829026670156,-3.2478389133383465,-0.8874287209738352,0.5762814236043644,364,23,breed
9.144837153972887,9.674795710768914,-2.9623442871136336,-0.24922688056891218,0.5862688662868885,364,27,breed
8.946089322100754,5.309340613209492,-3.5990048444684364,-0.47192413662583244,0.5363008915364147,364,9,accident
9.738441019450761,6.022647925395445,-3.097805386913365,-0.612081294503958,0.6135986327004245,365,42,breed
8.658346859913177,6.5624585843174215,-3.368293459944426,-0.10010206609463612,0.7062092906192368,365,34,breed
9.565862714665972,6.826421387312576,-3.8169388885394815,0.4358972131065846,0.860539707033584,366,74,breed
8.752749343402705,5.9528776938154175,-3.37880809938518,0.10311836768036375,0.5810702585664405,366,11,accident
6.689581631853406,6.843115206523627,-3.1061798784345123,-1.0729518348375993,0.6324503275114801,367,13,accident
9.08108932817688,8.963864497619996,-3.141994546308193,-0.40062431065167026,0.7045491209467671,368,31,breed
9.357267079284465,8.968670500958956,-2.742975107015208,-0.5017005796251244,0.751947505642623,368,25,accident
9.565488419119008,8.006032616477096,-3.5365499087001684,0.023194725497043933,0.12740059516404942,368,13,energy
8.140400179136108,6.32113128696857,-3.55473390655484,-0.20771377389591938,0.6439342901316912,370,15,breed
9.597739602149819,5.861601198037149,-2.8061006042394694,-0.3992975744213423,0.6490634912664778,371,19,breed
9.44329740851208,5.765144352232212,-3.1638194808072577,-0.41456630006423456,0.5977759468100093,372,20,breed
9.20152044763257,8.70085521066898,-3.365092588586456,-0.14512263032378847,0.6757838307382966,373,5,accident
9.211287627488227,8.80007731460364,-3.3965282629217874,0.2924403453467539,0.1935005230974748,373,29,accident
10.307165488017123,5.234403635811754,-2.924017864244303,-0.17577045347257414,0.46020127662364485,373,20,breed
8.8768773102946,7.288618920102217,-2.8987722290497846,-0.19196038465268206,0.6864273418112864,375,29,breed
9.5696002914303,5.326808593177695,-3.027503906809197,-0.46309802591052307,0.6007499236439481,376,4,accident
8.518624305032318,8.114688167746095,-3.458928088297371,0.35506278453444695,0.1802183764306689,377,22,breed
10.231227572766038,5.9827840565255626,-2.882796223714613,-0.19965889145343008,0.5454123824814221,377,24,breed
9.074168766445908,8.39316834270111,-3.4935105720956496,0.22562430971872427,0.08745361862185386,377,22,accident
9.734730113700973,9.712524492488912,-2.911951095920749,-0.25886444092378547,0.5441112325457464,378,14,accident
9.678891259797323,5.546821676602718,-3.3237868782637316,-0.6592576812917343,0.5541746626462599,379,7,energy
7.586316253384332,7.731033839857655,-2.387767667980923,-1.265180226760787,0.6126054951447439,379,22,energy
9.492271329401401,5.343616874137945,-3.0885167554566273,-0.12269542954799961,0.6929229641749904,379,7,energy
8.281738070680504,6.864722562721185,-3.5133982220270243,0.0359850418937957,0.6081967128345468,379,9,accident
9.488293160080794,8.202959691216066,-3.3552335314091355,-0.14274784000811547,0.1946790192687204,381,37,breed
9.29113531434179,5.686630314974288,-3.2695766133865214,-0.34886243884045864,0.6153698556160814,381,16,accident
6.474012526978918,7.687579152306169,-3.0237706462329617,-0.9325913710027884,0.6277366559214455,382,28,breed
7.4033729844623855,8.714543420572056,-2.834710272362601,-0.8600198181061169,0.6457780704218881,383,52,accident
9.820908955452749,7.078160182249023,-3.206705192765847,-0.12432285551418465,0.7942446728218328,384,27,energy
10.174587801758243,6.617287759398819,-2.814162064023562,-0.46063587268546335,0.7371768673458319,385,28,energy
9.19496887079642,7.48616596250608,-3.568608851855662,0.41700467300629906,0.13394789923313266,386,9,accident
10.38680646171116,5.60640829497748,-2.989659397728136,-0.1253208692749066,0.42820244159879506,386,13,breed
8.197192319963161,8.33827086726452,-3.5817013680493193,0.35179090577033856,0.16950799034127384,387,10,accident
9.911502737433397,5.992287771859665,-2.777834704515652,-0.5703368242878537,0.7188623122662443,387,16,energy
6.518624679870148,8.336061867242734,-3.260927798558315,-1.2313098453708298,0.6975828318792099,387,5,accident
9.751718372596365,8.881257304475785,-3.276958357729221,-0.07033777066741687,0.4890800773761966,387,50,murder
7.072845651201965,7.194404981480142,-2.7912493651452963,-0.6688642494340487,0.6790776052782765,389,7,accident
8.807736162919241,8.697820594284952,-2.989740538390454,-0.43493643629315226,0.6080383591311186,389,21,breed
8.763707792940727,9.306917587866636,-3.200405220218701,-0.11841071655148694,0.7267945154751764,390,22,accident
8.60487737453887,8.791527681384375,-3.4380392923252887,0.21053611941257788,0.10551287515888892,391,14,accident
10.290818962903472,5.078544377781397,-2.720777243800076,-0.31454790474106487,0.36722114402822126,391,5,accident
10.190885259795541,4.789156457593297,-3.1877778436743363,0.005515729538636993,0.5521129312615272,391,18,energy
9.896076354750154,6.571022470291471,-3.1247262535340203,-0.36687562126667395,0.6192670855283027,392,15,energy
10.004334411029598,8.01743206683176,-3.0906292759236806,-0.1840341886888477,0.1427940138405952,392,11,accident
7.688033705506164,6.740142950604324,-3.7854861078745445,-0.13431378195876542,0.6826649121009875,394,24,breed
9.740824674543866,4.85015078473444,-3.0626386753030834,-0.38453114873676286,0.49432001431146017,394,21,energy
9.94109884682908,7.406540530818196,-3.556880980498942,0.17059299212738166,0.9520083390478802,395,29,accident
8.725727796020294,6.762527016892011,-3.361553331496565,-0.22361553214741736,0.7705279872036268,395,30,breed
6.9989427515182925,7.9618215856380585,-2.555802583612269,-0.6912185156377832,0.6621807550850973,396,53,accident
10.814777192069538,7.27317848403909,-2.929624970731521,-0.6322395784915349,0.862616432679397,396,39,energy
10.454611852018754,5.756391687600708,-2.80980909329799,-0.667666776921636,0.5687272644727236,396,43,accident
9.889928072684734,6.206178039432945,-2.7150988820047823,-0.5860822534582941,0.6979703650038308,398,27,accident
8.600436273234404,10.026771526240852,-2.973540790671017,-0.4706210891214324,0.7001374669445755,398,55,accident
10.053262380688254,6.571702649608901,-3.870754056015125,0.3018397591494546,0.7722851240619659,399,33,accident
8.833674927730254,8.330422606032105,-2.9817704113691788,-0.650715855902861,0.6566997253653959,400,11,accident
8.936345125856889,7.295253202099264,-2.721456388669758,-0.08082625854768777,0.643212998642432,401,26,breed
8.919533562204007,7.147910084978481,-3.566379340433657,-0.2767324792694117,0.7634218855271879,402,37,accident
9.757453767917387,5.844485821146641,-2.678054226921808,-0.023101677062977277,0.5564543648744149,403,26,accident
9.605700400448038,7.321650090342889,-3.7463492674116297,0.23118136224097796,0.9179714365908035,403,37,energy
8.629186275382695,7.309122321199681,-2.8219027785074444,-0.2239753242675473,0.7023568600911876,403,2,accident
7.037879823223225,8.5116602673633,-2.7582247740448635,-0.5470299096680047,0.6052594080743543,404,61,breed
8.563663361482458,7.9173049078366,-2.9715912413722783,-1.1793417484286615,0.5320968828775635,405,41,breed
8.48126097998481,8.117545434476686,-2.888421548982089,-0.5823179542499197,0.6938587904755533,405,16,accident
8.69217682813698,6.292993792352924,-3.027175716799518,0.4008508621424576,0.882778245298532,407,78,breed
9.201504763753128,6.231839738018492,-3.077447798098997,-0.04699093406722543,0.7324283507160623,408,13,breed
8.099489665912865,6.185730618959349,-2.7226262351849355,-0.2195950652491887,0.6103037827006108,408,108,breed
6.1629695178236625,7.930025509071144,-2.580424723310393,-0.5193085783103797,0.5356540054127283,410,67,breed
9.370696061975744,8.716135704549803,-3.4907898169421157,-0.2784765413231751,0.13526035432815367,411,30,accident
9.24377816083958,7.252356061618012,-2.9375257426099015,-0.10477188274720728,0.5361959347714336,412,66,accident
9.252535543337412,5.992918387774359,-3.025232620894464,0.4268105378749043,0.8926002430119386,413,6,accident
8.753741219222603,10.160759042358082,-3.038586364887157,-0.4867964074639479,0.5311024543779784,413,49,accident
8.056264886240351,5.8355025160619185,-2.7166945167625287,-0.28926774483973894,0.6532966151750248,413,5,accident
9.749409918547032,8.408979346774709,-3.258107753215076,-0.2507947109562805,0.15628413030075133,414,33,breed
7.54291207209609,8.485992144744067,-2.341484490117544,-1.243541816295336,0.5937664766341412,415,58,breed
10.162194196454251,5.154029293960745,-2.9863429905697436,0.07671291159964522,0.5182029058366407,415,29,accident
8.228544377535219,6.28529227226712,-3.4195859287910437,0.151736309090301,0.6745139039164698,416,51,accident
8.812066212026252,6.533126934233634,-3.094402297693451,-0.22723447742815583,0.6798610102690625,417,22,breed
8.546033493789984,7.959590391696957,-2.4228651271054105,-0.12631683840702213,0.7226727739623363,419,18,breed
8.657661879974942,8.124828597323862,-2.932552839521711,-0.6738740257031597,0.6351374025438711,419,30,breed
10.058756229766036,5.91484503796625,-3.226035679660586,-0.36566416306549376,0.6865643799677463,421,56,breed
6.712743463106362,7.0867728416228655,-3.1181763775793696,-1.352493416825295,0.7116399725613017,422,68,accident
9.96041188128524,5.541267261668466,-2.992741656015852,-0.8813402288274546,0.6731997494162365,422,57,breed
7.585734702606015,6.699509860133767,-2.5941857533652897,-0.3999987453593663,0.5143017690072507,422,14,energy
8.307432978910663,5.738689319371152,-2.947679282018352,0.516529617235463,0.9745674492836063,423,16,accident
7.635056495756897,8.809560365359992,-2.6073140229435294,-0.38343114229223874,0.5937567663978413,424,20,energy
9.962405364409882,8.843390713671244,-3.364401497346694,-0.353808456651556,0.13418804901676187,424,10,breed
8.278466392016865,7.545713650437337,-3.1841940343640394,-0.1700846939436751,0.6643571776201636,424,49,energy
7.8976028348952285,8.291775679255675,-2.173545394266608,-1.2024538202111916,0.6208312423438285,424,9,accident
5.798139069203403,8.215219172720625,-2.748364966087848,-0.5550189470792652,0.5384632604319353,425,15,breed
9.507526667327138,6.750668871945694,-2.813360887216817,-0.26594416340453453,0.7725263165276757,425,17,breed
8.035356308770577,7.889475789580807,-2.8192659762162315,-0.45883407161689416,0.6691691200495007,425,6,accident
8.042222910727919,6.014990730875409,-3.032951998157545,0.24165185332905015,0.8388066867858934,425,18,accident
8.160378790444511,8.395129808816897,-2.678307025613475,0.07147973661755147,0.7358709347968818,426,7,accident
8.370288510080256,7.523511128063171,-2.6179006874870074,-0.20738824084793528,0.5989441662577,427,52,breed
9.7364743260256,8.485240389933418,-3.541684943677033,-0.2994904205372855,0.18049991770141324,428,14,breed
7.5222652068924765,7.6224282609934315,-2.255570734930843,-1.1736218702924082,0.7098366589421339,429,72,breed
7.982754927215015,7.650113716779231,-2.828639382450316,-0.06304047326487394,0.6014184943731923,431,4,accident
10.187770432526156,5.474110595854771,-2.997468161971662,-0.034808102978957756,0.4342407343205737,432,46,accident
10.189140042381858,6.047698316512286,-2.959700296111625,-0.6918738492465164,0.6032731702186513,432,10,accident
